x[nm]                       Envelope_real_part[nm^-1/2] Envelope_imag_part[nm^-1/2]
7.1142317671146             -0.00083571641899547        3.3234423268312e-17
7.260978922993              0.014839679960644           2.8085846955696e-16
7.4003918486039             0.01165134149147            7.4144145194625e-16
7.532837099151              0.011677003568472           7.8989877342225e-16
7.6586629098899             0.011493795567335           7.3463862004067e-16
7.7782001117354             0.01149769643398            4.4117582374806e-16
7.891763001107              0.011626895652214           1.1016711387046e-15
7.9996501663019             0.011866643681314           1.4852354980464e-15
8.1021452725658             0.012202146086896           1.4859200226319e-15
8.1995178079279             0.01262091604507            1.9776325320914e-15
8.2920237917592             0.013112178136799           1.4252359516553e-15
8.3799064479186             0.013666497830105           2.687401828785e-15
8.4633968442558             0.014275436439582           2.7244764339174e-15
8.5427145001525             0.014930995151611           3.0526257018654e-15
8.6180679636999             0.015624035552888           3.0941124492988e-15
8.6896553600291             0.016364999623295           2.7155958313917e-15
8.7576649122373             0.017097210298512           2.5426169706867e-15
8.8222754362784             0.01778986950404            2.6679410598039e-15
8.8836568111193             0.018434840874238           2.8975154231785e-15
8.9419704253995             0.019028969133347           3.0381698832144e-15
8.9973696017656             0.019570829713802           3.044468698306e-15
9.05                        0.020059974299162           2.9899881518058e-15
9.1                         0.020496715638718           2.9624531429131e-15
9.15                        0.020901777903512           3.02398071195e-15
9.2                         0.021270345969216           3.1725257146379e-15
9.25                        0.021597678575108           3.3813408515161e-15
9.3                         0.021879363455363           3.6226543106564e-15
9.35                        0.022111690409007           3.8420377138748e-15
9.4                         0.022292175810163           4.0022059025571e-15
9.45                        0.022420284166351           4.0887227003722e-15
9.5                         0.022498407075372           4.0975764140325e-15
9.55                        0.022533178701899           4.0492666781906e-15
9.6                         0.022537231195812           3.9792238616767e-15
9.65                        0.022494361681539           3.9236181399999e-15
9.7                         0.022389843014769           3.9027060636473e-15
9.75                        0.02224155997755            3.9200961735958e-15
9.8                         0.022061608705228           3.9703754345168e-15
9.85                        0.021858177892383           4.0381501229745e-15
9.9                         0.021636818937527           4.1138936664026e-15
9.95                        0.021401303494226           4.1775988424498e-15
10                          0.021154202438678           4.2082653280076e-15
10.05                       0.020897276739954           4.2162343716406e-15
10.1                        0.020631741330497           4.2117835353813e-15
10.15                       0.020358443230446           4.2195381400695e-15
10.2                        0.020077981780267           4.2553465436197e-15
10.25                       0.019790789788772           4.3105345930561e-15
10.3                        0.019497188294717           4.3588672253421e-15
10.35                       0.01919742351539            4.3640890474387e-15
10.4                        0.018891691770506           4.2971258554711e-15
10.45                       0.018580156289331           4.1376680380654e-15
10.5                        0.018262958539253           3.8882933612461e-15
10.55                       0.017940225856836           3.5925189012975e-15
10.6                        0.017612076583636           3.3157850642622e-15
10.65                       0.017278623518282           3.1038324735152e-15
10.7                        0.016939976232606           2.9500227333891e-15
10.75                       0.016596242621449           2.8218860030554e-15
10.8                        0.016247529935626           2.6929668521437e-15
10.85                       0.015893945466353           2.5551428628652e-15
10.9                        0.015535596994681           2.4209604578695e-15
10.95                       0.015172593082529           2.3093282872538e-15
11                          0.014805043256951           2.222647451919e-15
11.05                       0.014433058122461           2.1685399201114e-15
11.1                        0.014056749424878           2.1545867406804e-15
11.15                       0.013676230082486           2.1551845849314e-15
11.2                        0.013291614195171           2.1566468620805e-15
11.25                       0.01290301703868            2.1559465227664e-15
11.3                        0.012510555048832           2.1508611070009e-15
11.35                       0.012114345798913           2.1481600937348e-15
11.4                        0.011714507972436           2.1571826703078e-15
11.45                       0.011311161332716           2.1745875467503e-15
11.5                        0.010904426690257           2.1892136463542e-15
11.55                       0.010494425868582           2.174286601656e-15
11.6                        0.010081281668975           2.0980117589067e-15
11.65                       0.009665117834406           1.9742515789561e-15
11.7                        0.009246059012855           1.8383400119749e-15
11.75                       0.0088242307201569          1.7093395787747e-15
11.8                        0.0083997593024652          1.6107615507711e-15
11.85                       0.0079727718983949          1.5609321855498e-15
11.9                        0.0075433964008892          1.5481905399819e-15
11.95                       0.0071117614188414          1.5523841384673e-15
12                          0.0066779962384961          1.5674088861927e-15
12.05                       0.0062422307846482          1.5927419783633e-15
12.1                        0.0058045955816561          1.6422665744867e-15
12.15                       0.005365221714281           1.7146445690812e-15
12.2                        0.0049242407883665          1.7721097212034e-15
12.25                       0.0044817848913685          1.7907903546914e-15
12.3                        0.0040379865527484          1.7406090097237e-15
12.35                       0.0035929787042398          1.6069091016965e-15
12.4                        0.0031468946399986          1.4198569713003e-15
12.45                       0.0026998679766508          1.2218598600492e-15
12.5                        0.0022520326132461          1.0548853712314e-15
12.55                       0.0018035226911299          9.3838095085906e-16
12.6                        0.0013544725537452          8.6449706036166e-16
12.65                       0.00090501670637587         8.1199858946289e-16
12.7                        0.00045528977584154         7.6502420859503e-16
12.75                       5.4264701573037e-06         7.1156980969881e-16
12.8                        -0.00044443846183125        6.5028852720146e-16
12.85                       -0.00089417027082593        5.7822457573093e-16
12.9                        -0.0013436342474554         4.9814955532145e-16
12.95                       -0.0017926957626441         4.2270083483184e-16
13                          -0.0022412203079602         3.5088405118256e-16
13.05                       -0.0026890735359298         2.7167558463273e-16
13.1                        -0.003136121300308          1.78173988809e-16
13.15                       -0.0035822296962934         7.6955530186216e-17
13.2                        -0.0040272651006766         -1.9986325691193e-17
13.25                       -0.00447109421191           -9.6882158778912e-17
13.3                        -0.0049135840900896         -1.5652295892408e-16
13.35                       -0.005354602196835          -1.9871852363813e-16
13.4                        -0.0057940164350573         -2.2621281198784e-16
13.45                       -0.0062316951886014         -2.465993312676e-16
13.5                        -0.006667507361749          -2.6842091570778e-16
13.55                       -0.0071013224185658         -3.1195375555424e-16
13.6                        -0.0075330104220724         -3.8622595933009e-16
13.65                       -0.0079624420732135         -4.9889933587047e-16
13.7                        -0.0083894887495908         -6.4807318570859e-16
13.75                       -0.0088140225439097         -8.4027547109252e-16
13.8                        -0.0092359163020729         -1.0653781222997e-15
13.85                       -0.0096550436608158         -1.2872879671867e-15
13.9                        -0.010071279084737          -1.4849308980833e-15
13.95                       -0.010484497902501          -1.6470976716097e-15
14                          -0.010894576341879          -1.7797306201837e-15
14.05                       -0.011301391563145          -1.8951636568606e-15
14.1                        -0.011704821690076          -2.0053998584727e-15
14.15                       -0.012104745837473          -2.1208910084782e-15
14.2                        -0.01250104413356           -2.2376222682272e-15
14.25                       -0.012893597734829          -2.34936975537e-15
14.3                        -0.013282288829696          -2.4570433533421e-15
14.35                       -0.013667000625582          -2.5607316061427e-15
14.4                        -0.014047617311395          -2.6545163983921e-15
14.45                       -0.014424023983485          -2.7370538425629e-15
14.5                        -0.014796106517399          -2.8041096887197e-15
14.55                       -0.015163751359144          -2.8533946252277e-15
14.6                        -0.015526845196997          -2.8879018528046e-15
14.65                       -0.01588527445605           -2.9141926777558e-15
14.7                        -0.016238924529759          -2.939948101771e-15
14.75                       -0.016587678621403          -2.9638198705506e-15
14.8                        -0.016931416007064          -2.9829701299705e-15
