solver_case_id,band,state,energy_eV,left_barrier_edge_eV,right_barrier_edge_eV,barrier_edge_eV,binding_energy_meV,bound_pass,bound_checks,centroid_nm,rms_width_nm,active_region_probability,left_padding_probability,right_padding_probability,left_boundary_probability,right_boundary_probability,left_boundary_amplitude_nm_minus_half,right_boundary_amplitude_nm_minus_half,quantum_start_nm,quantum_end_nm
Solve_01,electron,1,2.965738039135,3.3478863190369,3.3613341853871,3.3478863190369,382.1482799018998,True,"{""binding"": true, ""active_probability"": true, ""left_boundary_probability"": true, ""right_boundary_probability"": true, ""left_boundary_amplitude"": true, ""right_boundary_amplitude"": true}",63.63869373314017,1.9028004649442338,0.981846146471791,0.017874090625594682,0.0002797629026142984,1.6621945436660584e-39,1.7866508211779194e-42,0.0,0.0,18.0,113.82525
Solve_01,electron,2,3.073639313307,3.3478863190369,3.3613341853871,3.3478863190369,274.2470057299,True,"{""binding"": true, ""active_probability"": true, ""left_boundary_probability"": true, ""right_boundary_probability"": true, ""left_boundary_amplitude"": true, ""right_boundary_amplitude"": true}",69.6084807563156,2.521091235282829,0.9142760952744939,0.006059741133417873,0.07966416359208803,2.45403573138467e-34,1.379291493456139e-34,0.0,0.0,18.0,113.82525
Solve_01,electron,3,3.139309980566,3.3478863190369,3.3613341853871,3.3478863190369,208.57633847090005,True,"{""binding"": true, ""active_probability"": true, ""left_boundary_probability"": true, ""right_boundary_probability"": true, ""left_boundary_amplitude"": true, ""right_boundary_amplitude"": true}",64.189790093937,3.4237837928492194,0.9104201961019722,0.07318772568855143,0.0163920782094765,2.9340587539482666e-29,1.799579047818692e-31,0.0,0.0,18.0,113.82525
Solve_01,electron,4,3.342477646305,3.3478863190369,3.3613341853871,3.3478863190369,5.408672731900044,False,"{""binding"": true, ""active_probability"": false, ""left_boundary_probability"": false, ""right_boundary_probability"": true, ""left_boundary_amplitude"": true, ""right_boundary_amplitude"": true}",32.30133629592737,6.233746433829145,0.00015028803119770864,0.9998386208456627,1.1091123139683953e-05,0.0012775756841455531,2.832642556987732e-16,0.0,0.0,18.0,113.82525
Solve_01,electron,5,3.350076477428,3.3478863190369,3.3613341853871,3.3478863190369,-2.190158391099928,False,"{""binding"": false, ""active_probability"": false, ""left_boundary_probability"": false, ""right_boundary_probability"": true, ""left_boundary_amplitude"": true, ""right_boundary_amplitude"": true}",41.01992030200124,10.359666604386668,0.008688981455573041,0.9903877830228796,0.000923235521547549,0.0014710450139553142,5.829279216618785e-13,0.0,0.0,18.0,113.82525
Solve_01,electron,6,3.358185432761,3.3478863190369,3.3613341853871,3.3478863190369,-10.299113724100195,False,"{""binding"": false, ""active_probability"": false, ""left_boundary_probability"": false, ""right_boundary_probability"": true, ""left_boundary_amplitude"": true, ""right_boundary_amplitude"": true}",44.56796046567777,13.455243260757207,0.06630839696768158,0.9192054349569876,0.014486168075330645,0.00211600806325147,5.587769892144221e-10,0.0,0.0,18.0,113.82525
Solve_01,heavy_hole,1,1.477861053049,1.2029907252331,1.2164385915833,1.2164385915833,261.42246146569994,True,"{""binding"": true, ""active_probability"": true, ""left_boundary_probability"": true, ""right_boundary_probability"": true, ""left_boundary_amplitude"": true, ""right_boundary_amplitude"": true}",63.65155833467243,1.4937463065080123,0.9977266643696053,0.0022724501017917283,8.855286031162051e-07,2.115208562151349e-70,1.5608932116108187e-68,0.0,0.0,18.0,113.82525
Solve_01,heavy_hole,2,1.44645030455,1.2029907252331,1.2164385915833,1.2164385915833,230.01171296669986,True,"{""binding"": true, ""active_probability"": true, ""left_boundary_probability"": true, ""right_boundary_probability"": true, ""left_boundary_amplitude"": true, ""right_boundary_amplitude"": true}",68.52255719744336,3.267050496136662,0.9809691540395222,0.002642160018026576,0.016388685942450965,1.6464796753674998e-66,1.32693053769917e-62,0.0,0.0,18.0,113.82525
Solve_01,heavy_hole,3,1.444815895949,1.2029907252331,1.2164385915833,1.2164385915833,228.37730436570004,True,"{""binding"": true, ""active_probability"": true, ""left_boundary_probability"": true, ""right_boundary_probability"": true, ""left_boundary_amplitude"": true, ""right_boundary_amplitude"": true}",65.3978452316258,3.594140976190795,0.985928434967049,0.0075828249041788665,0.006488740128772316,7.562845192856608e-66,8.695845024189388e-63,0.0,0.0,18.0,113.82525
Solve_01,heavy_hole,4,1.391895160295,1.2029907252331,1.2164385915833,1.2164385915833,175.45656871170002,True,"{""binding"": true, ""active_probability"": true, ""left_boundary_probability"": true, ""right_boundary_probability"": true, ""left_boundary_amplitude"": true, ""right_boundary_amplitude"": true}",63.59308125929624,2.379187627964148,0.9742296341862937,0.025643811864819257,0.00012655394888707913,2.9147528021816336e-58,5.343815609883745e-57,0.0,0.0,18.0,113.82525
Solve_01,heavy_hole,5,1.323752753777,1.2029907252331,1.2164385915833,1.2164385915833,107.31416219369993,True,"{""binding"": true, ""active_probability"": true, ""left_boundary_probability"": true, ""right_boundary_probability"": true, ""left_boundary_amplitude"": true, ""right_boundary_amplitude"": true}",66.78264697039528,3.8825525105254592,0.9233364228169731,0.027619869495705787,0.04904370768732109,1.6863056974672933e-47,1.0560649345504847e-42,0.0,0.0,18.0,113.82525
Solve_01,heavy_hole,6,1.314725300398,1.2029907252331,1.2164385915833,1.2164385915833,98.28670881469992,True,"{""binding"": true, ""active_probability"": true, ""left_boundary_probability"": true, ""right_boundary_probability"": true, ""left_boundary_amplitude"": true, ""right_boundary_amplitude"": true}",67.10302128558052,3.9922939098415244,0.9070477327408876,0.028811899953607212,0.06414036730550512,7.386022933576336e-46,9.116674777422086e-41,0.0,0.0,18.0,113.82525
Solve_02,electron,1,3.018727332664,3.3906794574394,3.4287214411525,3.3906794574394,371.9521247754001,True,"{""binding"": true, ""active_probability"": true, ""left_boundary_probability"": true, ""right_boundary_probability"": true, ""left_boundary_amplitude"": true, ""right_boundary_amplitude"": true}",63.59842147917418,1.8872811537992826,0.981244326390327,0.018549074370615825,0.0001957879756184072,1.720392963504901e-38,9.45181129271863e-44,0.0,0.0,18.0,113.87263399999999
Solve_02,electron,2,3.134655403248,3.3906794574394,3.4287214411525,3.3906794574394,256.0240541914003,True,"{""binding"": true, ""active_probability"": true, ""left_boundary_probability"": true, ""right_boundary_probability"": true, ""left_boundary_amplitude"": true, ""right_boundary_amplitude"": true}",69.55332786355468,2.6530396001352536,0.9101326931690321,0.007319568836075509,0.07888498429496946,1.3954387974715753e-32,1.8013766523978825e-35,0.0,0.0,18.0,113.87263399999999
Solve_02,electron,3,3.191618842326,3.3906794574394,3.4287214411525,3.3906794574394,199.06061511340002,True,"{""binding"": true, ""active_probability"": true, ""left_boundary_probability"": true, ""right_boundary_probability"": true, ""left_boundary_amplitude"": true, ""right_boundary_amplitude"": true}",64.34554716796892,3.526809598121245,0.9086854081080846,0.07222685965933995,0.018327632464242728,6.29217627500715e-28,6.252535843034513e-33,0.0,0.0,18.0,113.87263399999999
Solve_02,electron,4,3.367389245485,3.3906794574394,3.4287214411525,3.3906794574394,23.290211954400064,False,"{""binding"": true, ""active_probability"": false, ""left_boundary_probability"": false, ""right_boundary_probability"": true, ""left_boundary_amplitude"": true, ""right_boundary_amplitude"": true}",28.23442881135357,4.4574042191680014,2.090662426860044e-07,0.9999997848286668,5.985764974526286e-09,0.0035528929582675445,2.808280720371577e-26,0.0,0.0,18.0,113.87263399999999
Solve_02,electron,5,3.381863307322,3.3906794574394,3.4287214411525,3.3906794574394,8.816150117400223,False,"{""binding"": true, ""active_probability"": false, ""left_boundary_probability"": false, ""right_boundary_probability"": true, ""left_boundary_amplitude"": true, ""right_boundary_amplitude"": true}",35.664544199311784,7.775989433487591,0.00010848730956553838,0.9998874640766954,3.980541937484607e-06,0.003500304302560723,6.874337660400229e-22,0.0,0.0,18.0,113.87263399999999
Solve_02,electron,6,3.393913661143,3.3906794574394,3.4287214411525,3.3906794574394,-3.234203703599725,False,"{""binding"": false, ""active_probability"": false, ""left_boundary_probability"": false, ""right_boundary_probability"": true, ""left_boundary_amplitude"": true, ""right_boundary_amplitude"": true}",41.151103998981505,10.346012392881502,0.0048728681773684505,0.9948901360242948,0.0002336351177145437,0.003631061812531986,1.1025484457102718e-18,0.0,0.0,18.0,113.87263399999999
Solve_02,heavy_hole,1,1.531156187567,1.2457838636357,1.2838258473488,1.2838258473488,247.3303402181999,True,"{""binding"": true, ""active_probability"": true, ""left_boundary_probability"": true, ""right_boundary_probability"": true, ""left_boundary_amplitude"": true, ""right_boundary_amplitude"": true}",63.77831087761389,1.4942015732186849,0.9981045588014705,0.0018939577416861738,1.3526322435855816e-06,8.508767368809136e-73,8.369356507073827e-63,0.0,0.0,18.0,113.87263399999999
Solve_02,heavy_hole,2,1.503787446159,1.2457838636357,1.2838258473488,1.2838258473488,219.96159881019994,True,"{""binding"": true, ""active_probability"": true, ""left_boundary_probability"": true, ""right_boundary_probability"": true, ""left_boundary_amplitude"": true, ""right_boundary_amplitude"": true}",70.32310044751804,1.1664597254001086,0.9738545840358117,0.00012788843945952635,0.023843012464066293,8.952550937950025e-71,1.0597394160631562e-59,0.0,0.0,18.0,113.87263399999999
Solve_02,heavy_hole,3,1.498524831024,1.2457838636357,1.2838258473488,1.2838258473488,214.69898367520003,True,"{""binding"": true, ""active_probability"": true, ""left_boundary_probability"": true, ""right_boundary_probability"": true, ""left_boundary_amplitude"": true, ""right_boundary_amplitude"": true}",63.65951833448392,2.3631606652270793,0.9899865259838364,0.00950212385483886,0.00046908267594929123,2.83924489284508e-68,1.3846981202131008e-60,0.0,0.0,18.0,113.87263399999999
Solve_02,heavy_hole,4,1.445547279417,1.2457838636357,1.2838258473488,1.2838258473488,161.72143206819987,True,"{""binding"": true, ""active_probability"": true, ""left_boundary_probability"": true, ""right_boundary_probability"": true, ""left_boundary_amplitude"": true, ""right_boundary_amplitude"": true}",63.58696086961638,2.3820928235695358,0.9751896436067986,0.024689046192241472,0.00011249666236428706,4.111080896320971e-61,2.9750974538323284e-53,0.0,0.0,18.0,113.87263399999999
Solve_02,heavy_hole,5,1.37801713472,1.2457838636357,1.2838258473488,1.2838258473488,94.19128737120008,True,"{""binding"": true, ""active_probability"": true, ""left_boundary_probability"": true, ""right_boundary_probability"": true, ""left_boundary_amplitude"": true, ""right_boundary_amplitude"": true}",67.21792554124978,3.8782437580182254,0.9137824145956898,0.02358545111583277,0.05905931187253326,3.792731782849513e-51,1.2764569001355922e-37,0.0,0.0,18.0,113.87263399999999
Solve_02,heavy_hole,6,1.36955803617,1.2457838636357,1.2838258473488,1.2838258473488,85.73218882119993,True,"{""binding"": true, ""active_probability"": true, ""left_boundary_probability"": true, ""right_boundary_probability"": true, ""left_boundary_amplitude"": true, ""right_boundary_amplitude"": true}",66.76134017122531,4.047192868699957,0.9048037241861748,0.030611316754200635,0.06104972664827519,1.2452665183944305e-49,1.258051820473429e-35,0.0,0.0,18.0,113.87263399999999
Solve_03,electron,1,3.01063264741,3.3833216326145,3.4170155680014,3.3833216326145,372.6889852044999,True,"{""binding"": true, ""active_probability"": true, ""left_boundary_probability"": true, ""right_boundary_probability"": true, ""left_boundary_amplitude"": true, ""right_boundary_amplitude"": true}",63.560404942382576,1.8763974126487033,0.9808324701766892,0.018940240005521487,0.0002272898177893657,1.3202717089924116e-38,1.915581608884786e-43,0.0,0.0,18.0,113.76557
Solve_03,electron,2,3.123653895282,3.3833216326145,3.4170155680014,3.3833216326145,259.6677373324998,True,"{""binding"": true, ""active_probability"": true, ""left_boundary_probability"": true, ""right_boundary_probability"": true, ""left_boundary_amplitude"": true, ""right_boundary_amplitude"": true}",69.54973067190113,2.51937082166534,0.9136193055998116,0.00646482949522964,0.0799158649049588,5.8207531431095645e-33,2.451621753669586e-35,0.0,0.0,18.0,113.76557
Solve_03,electron,3,3.186674702336,3.3833216326145,3.4170155680014,3.3833216326145,196.6469302784999,True,"{""binding"": true, ""active_probability"": true, ""left_boundary_probability"": true, ""right_boundary_probability"": true, ""left_boundary_amplitude"": true, ""right_boundary_amplitude"": true}",64.17327477032971,3.424103250645176,0.9076339938293707,0.07573487521376863,0.01663113095686077,7.2540583015890655e-28,1.79671287598423e-32,0.0,0.0,18.0,113.76557
Solve_03,electron,4,3.363306094627,3.3833216326145,3.4170155680014,3.3833216326145,20.015537987499776,False,"{""binding"": true, ""active_probability"": false, ""left_boundary_probability"": false, ""right_boundary_probability"": true, ""left_boundary_amplitude"": true, ""right_boundary_amplitude"": true}",28.63328980001934,4.6355200628498565,4.6823561574940376e-07,0.9999995161316689,1.563271537878688e-08,0.0031634968348890984,7.148990334161926e-25,0.0,0.0,18.0,113.76557
Solve_03,electron,5,3.376695760848,3.3833216326145,3.4170155680014,3.3833216326145,6.62587176649998,False,"{""binding"": true, ""active_probability"": false, ""left_boundary_probability"": false, ""right_boundary_probability"": true, ""left_boundary_amplitude"": true, ""right_boundary_amplitude"": true}",36.325515492590704,8.064477916146261,0.00017470859153604864,0.9998177124895742,7.578918889904396e-06,0.00312987459321753,1.2018803437806268e-20,0.0,0.0,18.0,113.76557
Solve_03,electron,6,3.388026695391,3.3833216326145,3.4170155680014,3.3833216326145,-4.7050627764999575,False,"{""binding"": false, ""active_probability"": false, ""left_boundary_probability"": false, ""right_boundary_probability"": true, ""left_boundary_amplitude"": true, ""right_boundary_amplitude"": true}",41.53107015672119,10.600887029212508,0.005418574565141843,0.9942671010356025,0.0003143243992557944,0.0033862946647164305,1.3876113677171825e-17,0.0,0.0,18.0,113.76557
Solve_03,heavy_hole,1,1.521653221543,1.2384260388107,1.2721199741976,1.2721199741976,249.53324734540016,True,"{""binding"": true, ""active_probability"": true, ""left_boundary_probability"": true, ""right_boundary_probability"": true, ""left_boundary_amplitude"": true, ""right_boundary_amplitude"": true}",63.699086119855046,1.4770383428283123,0.9979518903279776,0.0020467120421976187,1.3976298248622746e-06,2.5117109940662583e-72,2.3135902388204574e-66,0.0,0.0,18.0,113.76557
Solve_03,heavy_hole,2,1.494074164238,1.2384260388107,1.2721199741976,1.2721199741976,221.95419004040008,True,"{""binding"": true, ""active_probability"": true, ""left_boundary_probability"": true, ""right_boundary_probability"": true, ""left_boundary_amplitude"": true, ""right_boundary_amplitude"": true}",70.21464862617839,1.1294784495351071,0.9765061171572148,0.00012021179342223197,0.023373671049362922,2.518068760807808e-70,2.9431955729727076e-60,0.0,0.0,18.0,113.76557
Solve_03,heavy_hole,3,1.488233162371,1.2384260388107,1.2721199741976,1.2721199741976,216.11318817339998,True,"{""binding"": true, ""active_probability"": true, ""left_boundary_probability"": true, ""right_boundary_probability"": true, ""left_boundary_amplitude"": true, ""right_boundary_amplitude"": true}",63.603348460138974,2.32287810944605,0.9895604950820474,0.01001497962764747,0.0004245252903051928,1.0697638866081176e-67,4.198947947620141e-61,0.0,0.0,18.0,113.76557
Solve_03,heavy_hole,4,1.433949638055,1.2384260388107,1.2721199741976,1.2721199741976,161.82966385740016,True,"{""binding"": true, ""active_probability"": true, ""left_boundary_probability"": true, ""right_boundary_probability"": true, ""left_boundary_amplitude"": true, ""right_boundary_amplitude"": true}",63.541020491664135,2.358213721118206,0.9739595806921703,0.025909386030348962,0.00013103327748088944,2.7140287370206014e-60,1.6890610624431523e-53,0.0,0.0,18.0,113.76557
Solve_03,heavy_hole,5,1.368023080148,1.2384260388107,1.2721199741976,1.2721199741976,95.90310595040008,True,"{""binding"": true, ""active_probability"": true, ""left_boundary_probability"": true, ""right_boundary_probability"": true, ""left_boundary_amplitude"": true, ""right_boundary_amplitude"": true}",68.64311183166211,3.3046765842773014,0.9030331108980724,0.012562527987976826,0.08440436111395072,1.0185774603470937e-50,2.86068058930449e-38,0.0,0.0,18.0,113.76557
Solve_03,heavy_hole,6,1.357769468708,1.2384260388107,1.2721199741976,1.2721199741976,85.64949451040005,True,"{""binding"": true, ""active_probability"": true, ""left_boundary_probability"": true, ""right_boundary_probability"": true, ""left_boundary_amplitude"": true, ""right_boundary_amplitude"": true}",65.16597089940717,3.74231040804906,0.9221027201002874,0.04473921937109372,0.03315806052861888,1.9582313162519387e-48,2.5144049341374232e-36,0.0,0.0,18.0,113.76557
Solve_04,electron,1,2.991821075099,3.3682999040583,3.3935944488537,3.3682999040583,376.47882895929996,True,"{""binding"": true, ""active_probability"": true, ""left_boundary_probability"": true, ""right_boundary_probability"": true, ""left_boundary_amplitude"": true, ""right_boundary_amplitude"": true}",63.5755866354179,1.873003433232618,0.981200010336306,0.018617048999519853,0.0001829406641741267,5.622031706190891e-39,3.627899225392441e-43,0.0,0.0,18.0,113.993158
Solve_04,electron,2,3.100283677585,3.3682999040583,3.3935944488537,3.3682999040583,268.0162264733004,True,"{""binding"": true, ""active_probability"": true, ""left_boundary_probability"": true, ""right_boundary_probability"": true, ""left_boundary_amplitude"": true, ""right_boundary_amplitude"": true}",69.93706257924461,2.289267236422302,0.915081970364656,0.0044910230261049015,0.08042700660923907,7.959475888882604e-34,3.817483357689597e-35,0.0,0.0,18.0,113.993158
Solve_04,electron,3,3.164809050009,3.3682999040583,3.3935944488537,3.3682999040583,203.4908540493001,True,"{""binding"": true, ""active_probability"": true, ""left_boundary_probability"": true, ""right_boundary_probability"": true, ""left_boundary_amplitude"": true, ""right_boundary_amplitude"": true}",64.01403515290289,3.298852266094319,0.9121127232661556,0.07583144220364049,0.012055834530203985,1.400964236383383e-28,2.615957619798675e-32,0.0,0.0,18.0,113.993158
Solve_04,electron,4,3.354763541672,3.3682999040583,3.3935944488537,3.3682999040583,13.536362386300294,False,"{""binding"": true, ""active_probability"": false, ""left_boundary_probability"": false, ""right_boundary_probability"": true, ""left_boundary_amplitude"": true, ""right_boundary_amplitude"": true}",29.700929721929004,5.110937547733268,4.524381118133661e-06,0.9999952966331385,1.7898574329212335e-07,0.002365342280431798,1.1600037417825583e-21,0.0,0.0,18.0,113.993158
Solve_04,electron,5,3.365807233671,3.3682999040583,3.3935944488537,3.3682999040583,2.4926703873000555,False,"{""binding"": false, ""active_probability"": false, ""left_boundary_probability"": false, ""right_boundary_probability"": true, ""left_boundary_amplitude"": true, ""right_boundary_amplitude"": true}",38.00482974192112,8.808935164848032,0.0009388758985085376,0.9990108227872345,5.0301314256988675e-05,0.0023835762536073006,9.687324499530208e-18,0.0,0.0,18.0,113.993158
Solve_04,electron,6,3.375632080196,3.3682999040583,3.3935944488537,3.3682999040583,-7.332176137699875,False,"{""binding"": false, ""active_probability"": false, ""left_boundary_probability"": false, ""right_boundary_probability"": true, ""left_boundary_amplitude"": true, ""right_boundary_amplitude"": true}",42.69560986196314,11.474747375662233,0.017166776375891674,0.9815012868626237,0.0013319367614843943,0.0028318545116550603,7.689250503562445e-15,0.0,0.0,18.0,113.993158
Solve_04,heavy_hole,1,1.503063216136,1.2234043102545,1.24869885505,1.24869885505,254.36436108600003,True,"{""binding"": true, ""active_probability"": true, ""left_boundary_probability"": true, ""right_boundary_probability"": true, ""left_boundary_amplitude"": true, ""right_boundary_amplitude"": true}",63.67489542794322,1.4822410915713706,0.9978529104410179,0.0021463972678641566,6.922911179178965e-07,1.7033741961348064e-71,7.987321798902964e-67,0.0,0.0,18.0,113.993158
Solve_04,heavy_hole,2,1.475274035187,1.2234043102545,1.24869885505,1.24869885505,226.57518013699996,True,"{""binding"": true, ""active_probability"": true, ""left_boundary_probability"": true, ""right_boundary_probability"": true, ""left_boundary_amplitude"": true, ""right_boundary_amplitude"": true}",70.43042985012649,1.0536594297946882,0.97787922167043,8.609209177203508e-05,0.02203468623779798,1.322979122867809e-69,2.2062442520237878e-61,0.0,0.0,18.0,113.993158
Solve_04,heavy_hole,3,1.46993431218,1.2234043102545,1.24869885505,1.24869885505,221.23545712999993,True,"{""binding"": true, ""active_probability"": true, ""left_boundary_probability"": true, ""right_boundary_probability"": true, ""left_boundary_amplitude"": true, ""right_boundary_amplitude"": true}",63.59970192854206,2.29653650933317,0.989607822590889,0.010114095599371755,0.00027808180973925217,7.017219005164739e-67,1.4498456018834837e-62,0.0,0.0,18.0,113.993158
Solve_04,heavy_hole,4,1.415948340169,1.2234043102545,1.24869885505,1.24869885505,167.24948511900007,True,"{""binding"": true, ""active_probability"": true, ""left_boundary_probability"": true, ""right_boundary_probability"": true, ""left_boundary_amplitude"": true, ""right_boundary_amplitude"": true}",63.5552597090241,2.3601875222695634,0.9740224919594049,0.025893295225462337,8.42128151327335e-05,2.03417136907532e-59,3.789117993519646e-55,0.0,0.0,18.0,113.993158
Solve_04,heavy_hole,5,1.352183685587,1.2234043102545,1.24869885505,1.24869885505,103.48483053699997,True,"{""binding"": true, ""active_probability"": true, ""left_boundary_probability"": true, ""right_boundary_probability"": true, ""left_boundary_amplitude"": true, ""right_boundary_amplitude"": true}",69.59167519919993,2.732876138878521,0.9013059390474174,0.0064744376096748145,0.09221962334290798,2.6173545154226365e-50,1.1795502696006267e-40,0.0,0.0,18.0,113.993158
Solve_04,heavy_hole,6,1.341391999445,1.2234043102545,1.24869885505,1.24869885505,92.69314439500009,True,"{""binding"": true, ""active_probability"": true, ""left_boundary_probability"": true, ""right_boundary_probability"": true, ""left_boundary_amplitude"": true, ""right_boundary_amplitude"": true}",64.43288225304374,3.3692638151342287,0.9327156445780866,0.05031148449224888,0.016972870929664395,1.4495626531947527e-47,4.332235413734946e-39,0.0,0.0,18.0,113.993158
Solve_05,electron,1,3.063205574416,3.4251127299058,3.482705409491,3.4251127299058,361.9071554898001,True,"{""binding"": true, ""active_probability"": true, ""left_boundary_probability"": true, ""right_boundary_probability"": true, ""left_boundary_amplitude"": true, ""right_boundary_amplitude"": true}",63.483065148080776,1.848084054587764,0.9797617647784781,0.020079294719056406,0.00015894050246543487,1.5647222903528696e-37,1.2633222063653114e-44,0.0,0.0,18.0,113.759999
Solve_05,electron,2,3.183513630971,3.4251127299058,3.482705409491,3.4251127299058,241.59909893480025,True,"{""binding"": true, ""active_probability"": true, ""left_boundary_probability"": true, ""right_boundary_probability"": true, ""left_boundary_amplitude"": true, ""right_boundary_amplitude"": true}",69.53983572347968,2.536481041346396,0.9123085809643334,0.006997555827697245,0.08069386320796915,3.4759430145230995e-31,3.795887432575928e-36,0.0,0.0,18.0,113.759999
